192.168.16.3 - - [12/Mar/2024:08:01:06 +0000] "GET /solr/restaurants/select?q=name%3ATest&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 400 260
192.168.65.1 - - [12/Mar/2024:09:27:25 +0000] "GET /solr/ HTTP/1.1" 200 3322
192.168.65.1 - - [12/Mar/2024:09:27:25 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:25 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1425
192.168.65.1 - - [12/Mar/2024:09:27:25 +0000] "GET /solr/restaurants/config?_=1710235645239&wt=json HTTP/1.1" 200 2394
192.168.65.1 - - [12/Mar/2024:09:27:25 +0000] "GET /solr/restaurants/admin/luke?_=1710235645239&show=schema&wt=json HTTP/1.1" 200 6142
192.168.65.1 - - [12/Mar/2024:09:27:25 +0000] "GET /solr/restaurants/admin/luke?_=1710235645239&numTerms=0&wt=json HTTP/1.1" 200 964
192.168.65.1 - - [12/Mar/2024:09:27:29 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:29 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1426
192.168.65.1 - - [12/Mar/2024:09:27:29 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1425
192.168.65.1 - - [12/Mar/2024:09:27:32 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:32 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1430
192.168.65.1 - - [12/Mar/2024:09:27:32 +0000] "GET /solr/admin/info/logging?_=1710235652826&since=0&wt=json HTTP/1.1" 200 1386
192.168.65.1 - - [12/Mar/2024:09:27:34 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:34 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1430
192.168.65.1 - - [12/Mar/2024:09:27:34 +0000] "GET /solr/admin/info/logging?_=1710235652826&wt=json HTTP/1.1" 200 4492
192.168.65.1 - - [12/Mar/2024:09:27:35 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:35 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1425
192.168.65.1 - - [12/Mar/2024:09:27:35 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1429
192.168.65.1 - - [12/Mar/2024:09:27:36 +0000] "GET /api/cluster/security/authorization?_=1710235655875&wt=json HTTP/1.1" 200 109
192.168.65.1 - - [12/Mar/2024:09:27:37 +0000] "GET /solr/admin/info/properties?_=1710235657199&wt=json HTTP/1.1" 200 1254
192.168.65.1 - - [12/Mar/2024:09:27:37 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:37 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1427
192.168.65.1 - - [12/Mar/2024:09:27:39 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:39 +0000] "GET /solr/restaurants/admin/luke?_=1710235645239&numTerms=0&show=index&wt=json HTTP/1.1" 200 676
192.168.65.1 - - [12/Mar/2024:09:27:39 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1427
192.168.65.1 - - [12/Mar/2024:09:27:39 +0000] "GET /solr/restaurants/admin/ping?_=1710235645215&action=status&ts=1710235645215&wt=json HTTP/1.1" 503 458
192.168.65.1 - - [12/Mar/2024:09:27:39 +0000] "GET /solr/restaurants/replication?_=1710235659813&command=details&wt=json HTTP/1.1" 200 764
192.168.65.1 - - [12/Mar/2024:09:27:39 +0000] "GET /solr/restaurants/admin/system?_=1710235659812&wt=json HTTP/1.1" 200 1553
192.168.65.1 - - [12/Mar/2024:09:27:42 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:42 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1426
192.168.65.1 - - [12/Mar/2024:09:27:42 +0000] "GET /solr/restaurants/admin/luke?_=1710235645239&show=schema&wt=json HTTP/1.1" 200 6141
192.168.65.1 - - [12/Mar/2024:09:27:43 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:43 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1430
192.168.65.1 - - [12/Mar/2024:09:27:43 +0000] "GET /solr/restaurants/admin/luke?_=1710235645239&show=schema&wt=json HTTP/1.1" 200 6141
192.168.65.1 - - [12/Mar/2024:09:27:44 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:44 +0000] "GET /solr/restaurants/admin/luke?_=1710235645239&numTerms=0&show=index&wt=json HTTP/1.1" 200 676
192.168.65.1 - - [12/Mar/2024:09:27:44 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1425
192.168.65.1 - - [12/Mar/2024:09:27:44 +0000] "GET /solr/restaurants/replication?_=1710235659813&command=details&wt=json HTTP/1.1" 200 763
192.168.65.1 - - [12/Mar/2024:09:27:44 +0000] "GET /solr/restaurants/admin/ping?_=1710235645215&action=status&ts=1710235645215&wt=json HTTP/1.1" 503 458
192.168.65.1 - - [12/Mar/2024:09:27:44 +0000] "GET /solr/restaurants/admin/system?_=1710235659812&wt=json HTTP/1.1" 200 1546
192.168.65.1 - - [12/Mar/2024:09:27:45 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:45 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1427
192.168.65.1 - - [12/Mar/2024:09:27:45 +0000] "GET /solr/restaurants/admin/luke?_=1710235645239&show=schema&wt=json HTTP/1.1" 200 6139
192.168.65.1 - - [12/Mar/2024:09:27:46 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:46 +0000] "GET /solr/restaurants/config/params?_=1710235666262&wt=json HTTP/1.1" 200 100
192.168.65.1 - - [12/Mar/2024:09:27:46 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1427
192.168.65.1 - - [12/Mar/2024:09:27:47 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1428
192.168.65.1 - - [12/Mar/2024:09:27:47 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:47 +0000] "GET /solr/restaurants/admin/file?_=1710235667263&wt=json HTTP/1.1" 200 627
192.168.65.1 - - [12/Mar/2024:09:27:47 +0000] "GET /solr/restaurants/admin/file?_=1710235667263&file=lang&wt=json HTTP/1.1" 200 572
192.168.65.1 - - [12/Mar/2024:09:27:48 +0000] "GET /solr/restaurants/admin/ping?_=1710235645215&ts=1710235645215&wt=json HTTP/1.1" 200 334
192.168.65.1 - - [12/Mar/2024:09:27:49 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:27:49 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1429
192.168.65.1 - - [12/Mar/2024:09:27:49 +0000] "GET /solr/restaurants/admin/mbeans?_=1710235669446&stats=true&wt=json HTTP/1.1" 200 5896
192.168.65.1 - - [12/Mar/2024:09:27:54 +0000] "GET /solr/restaurants/admin/mbeans?_=1710235669446&stats=true&wt=xml HTTP/1.1" 200 6434
192.168.65.1 - - [12/Mar/2024:09:28:05 +0000] "GET /solr/partials/query.html HTTP/1.1" 200 5202
192.168.65.1 - - [12/Mar/2024:09:28:05 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:28:05 +0000] "GET /solr/img/ico/minus-button.png HTTP/1.1" 200 479
192.168.65.1 - - [12/Mar/2024:09:28:05 +0000] "GET /solr/restaurants/config/params?_=1710235666262&wt=json HTTP/1.1" 200 100
192.168.65.1 - - [12/Mar/2024:09:28:05 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1425
192.168.65.1 - - [12/Mar/2024:09:28:05 +0000] "GET /solr/img/ico/ui-address-bar.png HTTP/1.1" 200 349
192.168.65.1 - - [12/Mar/2024:09:28:06 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:28:06 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1430
192.168.65.1 - - [12/Mar/2024:09:28:06 +0000] "GET /solr/restaurants/admin/mbeans?_=1710235669446&stats=true&wt=json HTTP/1.1" 200 5918
192.168.65.1 - - [12/Mar/2024:09:28:07 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:28:07 +0000] "GET /solr/restaurants/config/params?_=1710235666262&wt=json HTTP/1.1" 200 100
192.168.65.1 - - [12/Mar/2024:09:28:07 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1433
192.168.65.1 - - [12/Mar/2024:09:28:08 +0000] "GET /solr/partials/replication.html HTTP/1.1" 200 2076
192.168.65.1 - - [12/Mar/2024:09:28:08 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:28:08 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1426
192.168.65.1 - - [12/Mar/2024:09:28:08 +0000] "GET /solr/img/ico/hammer-screwdriver.png HTTP/1.1" 200 786
192.168.65.1 - - [12/Mar/2024:09:28:08 +0000] "GET /solr/restaurants/replication?_=1710235659813&command=details&wt=json HTTP/1.1" 200 764
192.168.65.1 - - [12/Mar/2024:09:28:08 +0000] "GET /solr/img/ico/clipboard-list.png HTTP/1.1" 200 640
192.168.65.1 - - [12/Mar/2024:09:28:09 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:28:09 +0000] "GET /solr/restaurants/config?_=1710235645239&wt=json HTTP/1.1" 200 2393
192.168.65.1 - - [12/Mar/2024:09:28:09 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1429
192.168.65.1 - - [12/Mar/2024:09:28:09 +0000] "GET /solr/restaurants/admin/luke?_=1710235645239&show=schema&wt=json HTTP/1.1" 200 6141
192.168.65.1 - - [12/Mar/2024:09:28:09 +0000] "GET /solr/restaurants/admin/luke?_=1710235645239&numTerms=0&wt=json HTTP/1.1" 200 965
192.168.65.1 - - [12/Mar/2024:09:28:11 +0000] "GET /solr/partials/segments.html HTTP/1.1" 200 1202
192.168.65.1 - - [12/Mar/2024:09:28:11 +0000] "GET /solr/admin/cores?_=1710235645215&indexInfo=false&wt=json HTTP/1.1" 200 393
192.168.65.1 - - [12/Mar/2024:09:28:11 +0000] "GET /solr/admin/info/system?_=1710235645215&wt=json HTTP/1.1" 200 1426
192.168.65.1 - - [12/Mar/2024:09:28:11 +0000] "GET /solr/restaurants/admin/segments?_=1710235691763&wt=json HTTP/1.1" 200 1047
192.168.96.3 - - [12/Mar/2024:09:34:44 +0000] "GET /solr/restaurants/select?q=name%3ATest&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 437
192.168.96.3 - - [12/Mar/2024:09:34:44 +0000] "GET /solr/restaurants/select?q=email%3Atestrestaurant5%40mail.com&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 457
192.168.96.3 - - [12/Mar/2024:09:34:49 +0000] "GET /solr/restaurants/select?q=name%3ATest2&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 120
192.168.96.3 - - [12/Mar/2024:09:34:49 +0000] "GET /solr/restaurants/select?q=email%3Atestrestaurant5%40mail.com&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 457
192.168.96.3 - - [12/Mar/2024:09:34:53 +0000] "GET /solr/restaurants/select?q=name%3ATest2&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 120
192.168.96.3 - - [12/Mar/2024:09:34:53 +0000] "GET /solr/restaurants/select?q=email%3Atestrestaurant2%40mail.com&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 457
192.168.96.3 - - [12/Mar/2024:09:35:05 +0000] "GET /solr/restaurants/select?q=name%3ATest2&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 120
192.168.96.3 - - [12/Mar/2024:09:35:05 +0000] "GET /solr/restaurants/select?q=email%3Atestres%40mail.com&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 449
192.168.96.3 - - [12/Mar/2024:09:35:12 +0000] "GET /solr/restaurants/select?q=name%3ATesdfdfg&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 123
192.168.96.3 - - [12/Mar/2024:09:35:12 +0000] "GET /solr/restaurants/select?q=email%3Atestres%40mail.com&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 449
192.168.96.3 - - [12/Mar/2024:09:35:27 +0000] "GET /solr/restaurants/select?q=*%3A*&start=0&rows=0&wt=javabin&version=2 HTTP/1.1" 200 113
192.168.96.3 - - [12/Mar/2024:09:35:27 +0000] "GET /solr/restaurants/select?q=*%3A*&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 430
192.168.96.3 - - [12/Mar/2024:09:35:57 +0000] "GET /solr/restaurants/select?q=name%3ATesdfdfg&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 123
192.168.96.3 - - [12/Mar/2024:09:35:57 +0000] "GET /solr/restaurants/select?q=email%3Atestres%40mail.com&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 453
192.168.96.3 - - [12/Mar/2024:09:36:10 +0000] "GET /solr/restaurants/select?q=name%3ATesdfdfg&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 123
192.168.96.3 - - [12/Mar/2024:09:36:10 +0000] "GET /solr/restaurants/select?q=email%3Atestres%40mail.com&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 449
192.168.96.3 - - [12/Mar/2024:09:36:23 +0000] "GET /solr/restaurants/select?q=name%3ATesdfdfg&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 123
192.168.96.3 - - [12/Mar/2024:09:36:23 +0000] "GET /solr/restaurants/select?q=email%3Atestres%40gmail.com&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 133
192.168.96.3 - - [12/Mar/2024:09:36:23 +0000] "POST /solr/restaurants/update?wt=javabin&version=2 HTTP/1.1" 200 41
192.168.96.3 - - [12/Mar/2024:09:36:23 +0000] "POST /solr/restaurants/update HTTP/1.1" 200 41
192.168.96.3 - - [12/Mar/2024:09:36:49 +0000] "GET /solr/restaurants/select?q=name%3ATesdfdfgsdfs&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 127
192.168.96.3 - - [12/Mar/2024:09:36:49 +0000] "GET /solr/restaurants/select?q=email%3Atestresdsf%40gmail.com&start=0&rows=1&wt=javabin&version=2 HTTP/1.1" 200 450
